"OutletID","Title","Region","Postcode","Address","Telephone","Fax","Email","Website","Longitude","Latitude","Products"
"96717","Foodworks / FERNTREE GULLY","FERNTREE GULLY","3156","11-13 Alpine Street, FERNTREE GULLY, VIC, 3156","","","","","145.2968944","-37.8823","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Shiraz 750ml"
"97459","Foodworks / FRANKSTON NORTH","FRANKSTON NORTH","3200","Shop 10, 57A Excelsior Drive, FRANKSTON NORTH, VIC, 3200","","","","","145.159961","-38.1179681","Rare Penny Prosecco 750ml"
"5175","Foodworks / GEELONG","GEELONG","3220","69 Gheringhap Street, GEELONG, VIC, 3220","","","ruhenterprises19@gmail.com","","144.3571415","-38.1495697","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"97798","Foodworks / GISBORNE","GISBORNE","3437","24 Hamilton Street, GISBORNE, VIC, 3437","(03) 5428 2630","","liquor@gisbornefoodworks.com.au","","144.5907767","-37.4876083","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"2512","Foodworks / GRANTVILLE","GRANTVILLE","3984","1528-1536 Bass Highway, GRANTVILLE, VIC, 3984","03 5678 8091","","grantville.liquor@endeavourpetroleum.com.au","","145.5299766","-38.4077989","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"14216","Foodworks / GRIFFITH","GRIFFITH","2680","Shops 3-4 Driver Plaza 16 Sanders Street, GRIFFITH, NSW, 2680","02 6962 6377","","","","146.071193","-34.2799997","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"129298","Foodworks / HALLIDAYS POINT","HALLIDAYS POINT","2430","85 High Street, HALLIDAYS POINT, NSW, 2430","","","","","152.5379377","-32.0686354","Rare Penny Shiraz 750ml"
"98879","Foodworks / HEIDELBERG WEST","HEIDELBERG WEST","3081","571-573 Waterdale Road, HEIDELBERG WEST, VIC, 3081","03 9458 1752","","","","145.0485079","-37.7359775","Rare Penny Cabernet Sauvignon 750ml"
"62689","Foodworks / HOLDER","HOLDER","2611","Shop 3 Holder Place, HOLDER, ACT, 2611","","","","","149.0441674","-35.3366446","Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"99321","Foodworks / IVANHOE EAST","IVANHOE EAST","3079","220 Lower Heidelberg Road, IVANHOE EAST, VIC, 3079","(03) 9499 1059","","","","145.0582527","-37.7729341","Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"10047","Foodworks / KEILOR EAST","KEILOR EAST","3033","55 Dinah Parade, KEILOR EAST, VIC, 3033","03 9325 4535","","","","144.8667373","-37.744589","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"99799","Foodworks / KINGLAKE","KINGLAKE","3763","12 Main Road, KINGLAKE, VIC, 3763","(03) 5763 6602","","general@klcfoodworks.com","","145.3591263","-37.518382","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml"
"27475","Foodworks / KOONAWARRA","KOONAWARRA","2530","Shop 2-4, 1 Koonawarra Place, KOONAWARRA, NSW, 2530","","","","","150.8088807","-34.5020859","Rare Penny Chardonnay 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml"
"131146","Foodworks / LAKE CARGELLIGO","LAKE CARGELLIGO","2672","51 Foster Street, LAKE CARGELLIGO, NSW, 2672","","","","","146.3706645","-33.2986201","Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"115542","Foodworks / LISMORE","LISMORE","3324","35 Herriot Street, LISMORE, VIC, 3324","","","","","143.3430361","-37.954192","Rare Penny Cabernet Sauvignon 750ml"
"100376","Foodworks / LOCH SPORT","LOCH SPORT","3851","48-52 Lake Street, LOCH SPORT, VIC, 3851","","","","","147.5773049","-38.0508384","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"100379","Foodworks / LOCKINGTON","LOCKINGTON","3563","6 Lockington Road, LOCKINGTON, VIC, 3563","","","","","144.5036425","-36.2990331","Rare Penny Cabernet Sauvignon 750ml"
"100447","Foodworks / LORNE","LORNE","3232","1-3 Ocean Road, LORNE, VIC, 3232","52891645","","Js@foodworkslorne.com.au","","143.9741286","-38.535269","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"100637","Foodworks / MALLACOOTA","MALLACOOTA","3892","48-50 Maurice Avenue, MALLACOOTA, VIC, 3892","0351 580 244","","andy@powersstores.com.au","","149.7574478","-37.5586051","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"129182","Foodworks / MALUA BAY","MALUA BAY","2536","Shop 6 & 7, 534 George Bass Drive, MALUA BAY, NSW, 2536","","","","","150.2292792","-35.7915214","Rare Penny Cabernet Sauvignon 750ml"
"100826","Foodworks / MANSFIELD","MANSFIELD","3722","119 High Street, MANSFIELD, VIC, 3722","03 5775 2255","","mansfiledliquor@reddrop.com.au","","146.0869426","-37.0513626","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"132501","Foodworks / MOORABBIN","MOORABBIN","3189","486 South Road, MOORABBIN, VIC, 3189","039 077 0207","","moorabbin.ma@outlook.com","","145.049787","-37.935199","Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"103241","Foodworks / MORNINGTON","MORNINGTON","3931","24-26 Robertson Drive, MORNINGTON, VIC, 3931","0359 757 850","","admin@fworksmornington.com","","145.055732","-38.22546","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"69736","Foodworks / MULWALA","MULWALA","2647","51 Melbourne Street, MULWALA, NSW, 2647","","","","","146.0073635","-35.9867499","Rare Penny Cabernet Merlot 750ml"
"103835","Foodworks / MYRTLEFORD","MYRTLEFORD","3737","91 Myrtle Street, MYRTLEFORD, VIC, 3737","03 5752 1575","","myrtleford@stores.foodworks.com.au","","146.7267731","-36.5629816","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"18188","Foodworks / OBERON","OBERON","2787","114 Oberon Street, OBERON, NSW, 2787","","","","","149.857534","-33.7044398","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"104882","Foodworks / ORBOST","ORBOST","3888","70-78 Nicholson Street, ORBOST, VIC, 3888","03 5154 1206","","orbost@stores.foodworks.com.au","","148.4549947","-37.7080746","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"31147","Foodworks / PORT MACQUARIE","PORT MACQUARIE","2444","35 Munster Street, PORT MACQUARIE, NSW, 2444","","","","","152.9119957","-31.4329646","Rare Penny Chardonnay 750ml"
"106714","Foodworks / SALE","SALE","3850","70 Patten Street, SALE, VIC, 3850","0351 442 531","","salesadmin@stores.foodworks.com.au","","147.0886805","-38.112355","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"97221","Foodworks / SEDDON","SEDDON","3011","85-87 Charles Street, SEDDON, VIC, 3011","","","foodworksseddon@outlook.com.au","","144.8912814","-37.8068272","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"107027","Foodworks / SHEPPARTON","SHEPPARTON","3630","24-28 Colliver Road, SHEPPARTON, VIC, 3630","(03) 5821 4158","","","","145.4005321","-36.3992304","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"40788","Foodworks / TARRAWANNA","TARRAWANNA","2518","Shop 1-3, 104 Meadow Street, TARRAWANNA, NSW, 2518","","","","","150.8876971","-34.3815232","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml"
"108979","Foodworks / THORNBURY","THORNBURY","3071","671-675 High Street, THORNBURY, VIC, 3071","(03) 9484 7683","","","","145.0000648","-37.760662","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"109071","Foodworks / TOORA","TOORA","3962","66 Stanley Street, TOORA, VIC, 3962","0356 862 392","","toora@stores.foodworks.com.au","","146.3234329","-38.6652284","Rare Penny Cabernet Sauvignon 750ml"
"109077","Foodworks / TOORADIN","TOORADIN","3980","104 South Gippsland Highway, TOORADIN, VIC, 3980","(03) 5998 3970","","liquor@hewittlg.com.au","","145.3815512","-38.2142174","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"109778","Foodworks / WANTIRNA SOUTH","WANTIRNA SOUTH","3152","1324 High Street Road, WANTIRNA SOUTH, VIC, 3152","039800 2475","","","","145.2219936","-37.8772176","Rare Penny Shiraz 750ml"
"110232","FoodWorks / WERRIBEE","WERRIBEE","3030","92 - 94 Cottrell Street, WERRIBEE, VIC, 3030","97427866","","werribee@mannafoods.com.au","","144.6515786","-37.9024589","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"110787","Foodworks / WOORI YALLOCK","WOORI YALLOCK","3139","Shop 1 The Centre, 1585 Warburton Highway, WOORI YALLOCK, VIC, 3139","(03) 5964 7202","","wooriyallockfoodworks@gmail.com","","145.5296839","-37.7791905","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"110842","Foodworks / YACKANDANDAH","YACKANDANDAH","3749","15 High Street, YACKANDANDAH, VIC, 3749","(03) 6027 1230","","","","146.8397861","-36.3129059","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"111089","Foodworks / YEA","YEA","3717","12 - 16 High Street, YEA, VIC, 3717","03 5797 2611","","foodworksyea@reddrop.com.au","","145.4261396","-37.2106312","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"109266","Foodworks and Henry Street Cellars / TRARALGON","TRARALGON","3844","63-65 Henry Street, TRARALGON, VIC, 3844","0351 742295","","traralgonfoodworks@outlook.com","","146.5236979","-38.1975602","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"1529","Foodworks Melba Supermarket / SUNBURY","SUNBURY","3429","16-18 Melba Avenue, SUNBURY, VIC, 3429","(03) 9744 5179","","","","144.7056102","-37.5740716","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"130830","Forde Supermarket / FORDE","FORDE","2914","Unit 5, Forde Shops, 26 Francis Forde Boulevard, FORDE, ACT, 2914","","","","","149.1425917","-35.1714528","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"99516","Franks Supermarket / KEILOR PARK","KEILOR PARK","3042","5 Fosters Road, KEILOR PARK, VIC, 3042","03 9331 7171","","","","144.8521092","-37.7247142","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Sauvignon Blanc 750ml"
"97462","Frankston Overport Supermarket / FRANKSTON SOUTH","FRANKSTON SOUTH","3199","Shop 1-2 The Mall, Tara Drive, FRANKSTON SOUTH, VIC, 3199","","","","","145.1237674","-38.1586009","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"99692","Freccia Azzurra Club / KEYSBOROUGH","KEYSBOROUGH","3173","784-796 Springvale Road, KEYSBOROUGH, VIC, 3173","","","","","145.142349","-38.000708","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"97158","Friendly Grocer / FOOTSCRAY","FOOTSCRAY","3011","Corner Gordon Street & Ballarat Road, FOOTSCRAY, VIC, 3011","96872111","","friendlygroceriesfootscray@gmail.com","","144.8895039","-37.7911866","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"62697","Friendly Grocer / HUGHES","HUGHES","2605","16 Hughes Place, HUGHES, ACT, 2605","","","","","149.0937498","-35.3336038","Rare Penny Chardonnay 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"108475","Furlong Yet Spring Supermarket / SUNSHINE NORTH","SUNSHINE NORTH","3020","18-22 Furlong Road, SUNSHINE NORTH, VIC, 3020","","","yetspring@bigpond.com","","144.829229","-37.762206","Rare Penny Pinot Noir 750ml"
"2931","Fyansford Hotel / FYANSFORD","FYANSFORD","3218","67 Hyland Street, FYANSFORD, VIC, 3218","","","","","144.3098729","-38.1421226","Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml"
"32253","Gabriel / FITZROY","FITZROY","3065","187 Gertrude Street, FITZROY, VIC, 3065","","","","","144.980831","-37.8059284","Rare Penny Pinot Grigio 750ml"
"9364","Gateway Cellars / FRANKSTON","FRANKSTON","3199","290d Frankston Flinders Road, FRANKSTON, VIC, 3199","0359 715 555","","","","145.141422","-38.18466","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml"
"3899","Gateway Hotel / WALGETT","WALGETT","2832","65 Fox Street, WALGETT, NSW, 2832","","","","","148.1168112","-30.0212703","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"72380","General Washington Hotel / STOCKTON","STOCKTON","2295","1 Mitchell Street, STOCKTON, NSW, 2295","","","","","151.7830255","-32.9180452","Rare Penny Prosecco 750ml"
"66926","Gladesville Cellars / GLADESVILLE","GLADESVILLE","2111","32 Pittwater Road, GLADESVILLE, NSW, 2111","","","","","151.1291464","-33.8284563","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"3802","Gladstone Hotel / CHIPPENDALE","CHIPPENDALE","2008","115 Regent Street, CHIPPENDALE, NSW, 2008","","","","","151.2012996","-33.8878033","Rare Penny Pinot Noir 750ml"
"4213","Gladstone Liquor Supplies / GLADSTONE","GLADSTONE","2440","52-54 Barnard Street, GLADSTONE, NSW, 2440","","","","","152.9478998","-31.023316","Rare Penny Cabernet Sauvignon 750ml"
"2823","Gladstone Park Hotel / GLADSTONE PARK","GLADSTONE PARK","3043","196 Mickleham Road, GLADSTONE PARK, VIC, 3043","","","","","144.883179","-37.6876329","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"12886","Gladstone Reef Hotel - DBS Star Liquor / WEST GLADSTONE","WEST GLADSTONE","4680","Shop 9A, Gladstone Central Shopping Centre, 45 Dawson Road, WEST GLADSTONE, QLD, 4680","","","","","151.2489713","-23.8547174","Rare Penny Cabernet Sauvignon 750ml"
"3953","Glen Innes and District Services Club / GLEN INNES","GLEN INNES","2370","120 Grey Street, GLEN INNES, NSW, 2370","","","","","151.7342729","-29.7426481","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"10777","Glenfern Road Cellars / FERNTREE GULLY","FERNTREE GULLY","3156","5/79 Glenfern Road, FERNTREE GULLY, VIC, 3156","","","","","145.2939287","-37.895797","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"32338","Glorias Wine Bar and Wine Shop / CAMBERWELL","CAMBERWELL","3124","420 Burke Road, CAMBERWELL, VIC, 3124","","","","","145.0543182","-37.8447","Rare Penny Prosecco 750ml"
"67012","Gloucester Bowling And Recreation Club / GLOUCESTER","GLOUCESTER","2422","Park Street, GLOUCESTER, NSW, 2422","","","","","151.957872","-32.0048558","Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml"
"68337","Golden Apple Supermarket / LEETON","LEETON","2705","Farm 640 Yanco Road, LEETON, NSW, 2705","","","","","146.414093","-34.58292","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Shiraz 750ml"
"1379","Golden Beach Foodarama / GOLDEN BEACH","GOLDEN BEACH","3851","Surf Edge Drive, GOLDEN BEACH, VIC, 3851","","","","","147.3975515","-38.2089353","Rare Penny Pinot Noir 750ml"
"90408","Goodfellows Supermarket / ALTONA MEADOWS","ALTONA MEADOWS","3028","46 Alma Avenue, ALTONA MEADOWS, VIC, 3028","","","","","144.78317","-37.868544","Rare Penny Pinot Noir 750ml"
"4468","Gordon Hotel / GORDON","GORDON","3345","92 Main Street, GORDON, VIC, 3345","","","","","144.100584","-37.5794851","Rare Penny Cabernet Merlot 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"2109","Grand Hotel / MOUNT MAGNET","MOUNT MAGNET","6638","64 Hepburn Street, MOUNT MAGNET, WA, 6638","","","","","117.8492934","-28.0646985","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"2719","Grand Old Crow Hotel / CROWS NEST","CROWS NEST","4355","32 William Street, CROWS NEST, QLD, 4355","(07) 4698 1108","","goch@grandoldcrowhotel.com.au","","152.0548028","-27.2606369","Rare Penny Cabernet Merlot 750ml"
"74693","Grange Hotel / WYOMING","WYOMING","2250","Corner Pacific Highway & Renwick Street, WYOMING, NSW, 2250","","","","","151.3508172","-33.4038608","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"97488","Grape And Grocer / BRIGHTON","BRIGHTON","3186","142A Martin Street, BRIGHTON, VIC, 3186","03 9417 3421","","troy@oasisonline.com.au","","145.0037498","-37.8976092","Rare Penny Shiraz 750ml"
"78210","Great Northern Hotel - DBS Bottlemart / GORDONVALE","GORDONVALE","4865","44 Riverstone Road, GORDONVALE, QLD, 4865","","","","","145.7814413","-17.0973352","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml"
